district,address,bathrooms_count,country,typology,exterior,floor,hasLift,municipality,neighborhood,newDevelopment,price,price_per_m2,propertyCode,propertyType,province,rooms_count,size_m2,status,avg_price_per_district,price_category,date
Moncloa,calle de Valldemosa,1,es,flat,true,4,true,Madrid,Valdezarza,false,279000.0,4810.0,105865040,flat,Madrid,2,58.0,good,1540750.6917562725,low,2024-09-17
Chamberí,calle del General Arrando,2,es,flat,true,4,true,Madrid,Almagro,false,3300000.0,11661.0,105865144,flat,Madrid,3,283.0,renew,1240040.1756756757,high,2024-09-17
Arganzuela,barrio Delicias,1,es,flat,false,1,false,Madrid,Delicias,false,249000.0,6225.0,105865240,flat,Madrid,2,40.0,good,457697.83419689117,low,2024-09-17
Chamberí,calle de Miguel Ángel,2,es,flat,false,2,true,Madrid,Almagro,false,1280000.0,8205.0,105865284,flat,Madrid,2,156.0,good,1240040.1756756757,medium,2024-09-17
Arganzuela,barrio Legazpi,2,es,flat,true,2,true,Madrid,Legazpi,false,700000.0,8235.0,105865736,flat,Madrid,2,85.0,good,457697.83419689117,high,2024-09-17
Casco Antiguo,"calle Santa Lucía, 4",1,es,flat,true,2,true,Majadahonda,,false,237000.0,3038.0,105866297,flat,Madrid,2,78.0,renew,368897.8333333333,low,2024-09-17
Carabanchel,calle de la Duquesa de Tamames,1,es,flat,false,1,false,Madrid,Buena Vista,false,173000.0,2136.0,105866325,flat,Madrid,2,81.0,good,277698.3312883436,low,2024-09-17
Barrio de Salamanca,barrio Recoletos,3,es,flat,true,4,true,Madrid,Recoletos,false,3500000.0,11364.0,105866417,duplex,Madrid,3,308.0,good,1569158.038243626,high,2024-09-17
El Arroyo - La Fuente,calle del Higueral,2,es,flat,true,3,true,Fuenlabrada,,false,187000.0,2493.0,105867390,flat,Madrid,2,75.0,good,197360.0,medium,2024-09-17
Usera,calle de San Nicomedes,4,es,flat,true,0,false,Madrid,Moscardó,false,390000.0,2847.0,105867652,duplex,Madrid,5,137.0,good,260476.03773584907,high,2024-09-17
Las Américas,calle Colombia,3,es,chalet,,,,Parla,,false,399990.0,2353.0,105868310,chalet,Madrid,4,170.0,good,381993.3333333333,medium,2024-09-17
Barrio de Salamanca,"calle de Hermosilla, 59",4,es,flat,true,2,true,Madrid,Recoletos,false,4350000.0,14032.0,105869224,flat,Madrid,4,310.0,good,1569158.038243626,high,2024-09-17
Centro,calle de Embajadores,1,es,flat,false,1,true,Madrid,Lavapiés-Embajadores,false,199000.0,5378.0,105869235,flat,Madrid,1,37.0,good,769398.6464032421,low,2024-09-17
Usera,calle de Dolores Barranco,1,es,flat,true,0,false,Madrid,Almendrales,false,135000.0,2872.0,105870184,flat,Madrid,2,47.0,good,260476.03773584907,low,2024-09-17
Barrio de Salamanca,calle de Hermosilla,1,es,flat,true,3,true,Madrid,Goya,false,449000.0,8980.0,105870745,flat,Madrid,1,50.0,good,1569158.038243626,low,2024-09-17
Ciudad Lineal,calle de Ezequiel Solana,1,es,flat,false,4,true,Madrid,Pueblo Nuevo,false,350000.0,2941.0,105870934,flat,Madrid,3,119.0,good,584258.3493449781,low,2024-09-17
Ciudad Lineal,calle de Rafael Bergamín,2,es,flat,true,11,true,Madrid,San Juan Bautista,false,465000.0,6039.0,105871184,flat,Madrid,2,77.0,good,584258.3493449781,low,2024-09-17
Puente de Vallecas,calle Trole,1,es,flat,true,5,true,Madrid,Palomeras sureste,false,195000.0,3611.0,105871622,flat,Madrid,1,54.0,good,213998.1403508772,medium,2024-09-17
El Bosque,El Bosque,5,es,chalet,,,,Villaviciosa de Odón,,false,885000.0,1586.0,105871766,chalet,Madrid,6,558.0,good,877710.8823529412,medium,2024-09-17
Carabanchel,calle Antonio Romero,2,es,flat,true,6,true,Madrid,Abrantes,false,340000.0,3366.0,105872233,flat,Madrid,3,101.0,good,277698.3312883436,high,2024-09-17
Usera,calle de Hijas de Jesús,3,es,flat,true,7,true,Madrid,Almendrales,false,370000.0,2450.0,105874148,flat,Madrid,5,151.0,renew,260476.03773584907,high,2024-09-17
Centro,barrio Lavapiés-Embajadores,1,es,flat,true,3,true,Madrid,Lavapiés-Embajadores,false,280000.0,6222.0,105874363,flat,Madrid,1,45.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,calle del General Díaz Porlier,1,es,flat,false,3,true,Madrid,Goya,false,519000.0,7746.0,105874444,flat,Madrid,2,67.0,good,1569158.038243626,low,2024-09-17
Vicálvaro,"calle Juan Abad Catalán, 50",2,es,flat,true,2,true,Madrid,Ambroz,true,412600.0,3174.0,105875210,flat,Madrid,3,130.0,,376080.66346153844,medium,2024-09-17
Centro,calle del Maestro Guerrero,2,es,flat,true,4,true,Madrid,Malasaña-Universidad,false,799000.0,7990.0,105875992,flat,Madrid,2,100.0,good,769398.6464032421,medium,2024-09-17
Centro,calle de Pérez Galdós,2,es,flat,true,2,true,Madrid,Chueca-Justicia,false,1690000.0,8579.0,105876323,flat,Madrid,2,197.0,good,769398.6464032421,high,2024-09-17
Fuencarral,camino de Ganapanes,2,es,flat,true,6,true,Madrid,Peñagrande,false,575000.0,5180.0,105876559,flat,Madrid,3,111.0,good,1052016.2767857143,low,2024-09-17
Barrio de Salamanca,"calle de Hermosilla, 82",2,es,flat,true,1,true,Madrid,Goya,false,1700000.0,10000.0,105876992,flat,Madrid,2,170.0,good,1569158.038243626,medium,2024-09-17
Hortaleza,barrio Conde Orgaz-Piovera,4,es,chalet,,,,Madrid,Conde Orgaz-Piovera,false,1890000.0,4909.0,105877045,chalet,Madrid,5,385.0,good,1239664.2406015038,high,2024-09-17
Chamberí,calle de la Santísima Trinidad,1,es,flat,false,0,true,Madrid,Trafalgar,false,260000.0,9286.0,105877509,studio,Madrid,0,28.0,good,1240040.1756756757,low,2024-09-17
Centro,"calle de las Huertas, 44",2,es,flat,true,2,true,Madrid,Huertas-Cortes,false,760000.0,7379.0,105877746,flat,Madrid,2,103.0,good,769398.6464032421,medium,2024-09-17
Centro,calle del Reloj,2,es,flat,,1,false,Madrid,Palacio,false,675000.0,5870.0,105878217,flat,Madrid,3,115.0,good,769398.6464032421,low,2024-09-17
Centro,"calle del Desengaño, 4",1,es,flat,true,6,true,Madrid,Malasaña-Universidad,false,795000.0,5638.0,105878426,penthouse,Madrid,2,141.0,good,769398.6464032421,medium,2024-09-17
Prado de Santo Domingo,barrio Prado de Santo Domingo,3,es,chalet,,,,Alcorcón,Prado de Santo Domingo,false,635000.0,3128.0,105879487,chalet,Madrid,3,203.0,good,452250.0,high,2024-09-17
Rivas Urbanizaciones,calle de las Tablas de Daimiel,3,es,chalet,,,,Rivas-Vaciamadrid,,false,649000.0,2575.0,105879583,chalet,Madrid,5,252.0,good,721150.64,low,2024-09-17
Getafe Centro,calle Huertos,1,es,flat,true,4,true,Getafe,,false,175000.0,3241.0,105882121,flat,Madrid,2,54.0,good,256959.12,low,2024-09-17
Usera,calle Vallandes,2,es,flat,true,5,true,Madrid,Moscardó,false,545000.0,4910.0,105882131,flat,Madrid,3,111.0,good,260476.03773584907,high,2024-09-17
Prado de Santo Domingo,barrio Prado de Santo Domingo,2,es,flat,true,0,false,Alcorcón,Prado de Santo Domingo,false,456000.0,3864.0,105882572,flat,Madrid,3,118.0,good,452250.0,medium,2024-09-17
Puente de Vallecas,calle de la Violetera,1,es,flat,true,0,true,Madrid,Palomeras Bajas,false,144900.0,1811.0,105882776,flat,Madrid,2,80.0,good,213998.1403508772,low,2024-09-17
Arganzuela,paseo de Juan Antonio Vallejo-Nájera Botas,1,es,flat,true,7,true,Madrid,Imperial,false,415000.0,5390.0,105882969,flat,Madrid,3,77.0,good,457697.83419689117,medium,2024-09-17
Chamberí,calle de Fernando el Santo,5,es,flat,true,1,true,Madrid,Almagro,false,2650000.0,10352.0,105883202,flat,Madrid,5,256.0,good,1240040.1756756757,high,2024-09-17
Puente de Vallecas,calle del Monte Oliveti,2,es,flat,true,2,true,Madrid,Numancia,false,380000.0,3878.0,105883423,flat,Madrid,3,98.0,good,213998.1403508772,high,2024-09-17
Valdepastores - Las Encinas,calle Islas Cíes s/n,4,es,chalet,,,,Boadilla del Monte,,false,1490000.0,2980.0,105885547,chalet,Madrid,5,500.0,good,1268187.5,high,2024-09-17
Chamartín,barrio Bernabéu-Hispanoamérica,4,es,chalet,,,,Madrid,Bernabéu-Hispanoamérica,false,2770000.0,10654.0,105885694,chalet,Madrid,4,260.0,good,1658541.416,high,2024-09-17
Chamberí,barrio Almagro,4,es,flat,true,,true,Madrid,Almagro,false,3500000.0,10174.0,105886367,penthouse,Madrid,6,344.0,renew,1240040.1756756757,high,2024-09-17
Zona Pueblo,avenida del Monte s/n,6,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,false,1590000.0,3888.0,105886396,chalet,Madrid,6,409.0,good,1355664.450980392,high,2024-09-17
Hortaleza,calle de la Princesa de Éboli,2,es,flat,true,3,true,Madrid,Sanchinarro,false,439000.0,4621.0,105886770,flat,Madrid,2,95.0,good,1239664.2406015038,low,2024-09-17
Parque oeste - Fuente Cisneros,"calle Fuente Cisneros, 1",2,es,flat,true,1,true,Alcorcón,Parque oeste - Fuente Cisneros,false,380000.0,3089.0,105887049,flat,Madrid,3,123.0,good,429500.0,low,2024-09-17
Rivas Urbanizaciones,calle Fresno s/n,3,es,chalet,,,,Rivas-Vaciamadrid,,false,469000.0,2345.0,105887407,chalet,Madrid,3,200.0,good,721150.64,low,2024-09-17
Villa de Vallecas,"calle la Escuela de Vallecas, 58",2,es,flat,true,6,true,Madrid,Ensanche de Vallecas - La Gavia,true,450000.0,3383.0,105888164,flat,Madrid,3,133.0,newdevelopment,309949.953125,high,2024-09-17
Hortaleza,avenida Juan Antonio Samaranch s/n,2,es,flat,true,,true,Madrid,Valdebebas - Valdefuentes,true,783000.0,6070.0,105888453,penthouse,Madrid,2,129.0,newdevelopment,1239664.2406015038,low,2024-09-17
Hortaleza,avenida Juan Antonio Samaranch s/n,2,es,flat,true,8,true,Madrid,Valdebebas - Valdefuentes,true,685000.0,7366.0,105888467,flat,Madrid,2,93.0,,1239664.2406015038,low,2024-09-17
Centro,calle de Atocha,2,es,flat,true,2,true,Madrid,Huertas-Cortes,false,945000.0,5727.0,105888483,flat,Madrid,3,165.0,good,769398.6464032421,high,2024-09-17
Barrio de Salamanca,barrio Fuente del Berro,4,es,chalet,,,,Madrid,Fuente del Berro,false,2500000.0,10460.0,105889280,chalet,Madrid,5,239.0,good,1569158.038243626,high,2024-09-17
San Blas,"calle de San Romualdo, 32",2,es,flat,false,2,true,Madrid,Simancas,false,470000.0,3615.0,105889287,flat,Madrid,3,130.0,good,493332.02898550726,medium,2024-09-17
Chamberí,calle de Hartzenbusch,2,es,flat,true,3,true,Madrid,Trafalgar,false,820000.0,8200.0,105889416,flat,Madrid,2,100.0,good,1240040.1756756757,low,2024-09-17
Villa de Vallecas,calle del Puerto de Galapagar,2,es,flat,true,7,true,Madrid,Casco Histórico de Vallecas,false,256450.0,2331.0,105891094,flat,Madrid,4,110.0,good,309949.953125,low,2024-09-17
Centro,"calle de los Mancebos, 8",1,es,flat,false,1,false,Madrid,Palacio,false,230000.0,6216.0,105891147,studio,Madrid,0,37.0,renew,769398.6464032421,low,2024-09-17
Hortaleza,calle de Dulce Chacón,2,es,flat,true,12,true,Madrid,Virgen del Cortijo - Manoteras,false,517300.0,4041.0,105891623,flat,Madrid,2,128.0,good,1239664.2406015038,low,2024-09-17
Barrio de Salamanca,calle de José Ortega y Gasset,5,es,flat,true,2,true,Madrid,Castellana,false,7900000.0,16458.0,105891713,flat,Madrid,4,480.0,good,1569158.038243626,high,2024-09-17
Ciudad Lineal,calle de Yerma,3,es,flat,true,3,true,Madrid,Costillares,false,693500.0,4334.0,105891722,flat,Madrid,3,160.0,good,584258.3493449781,high,2024-09-17
Hortaleza,avenida de los Madroños,5,es,flat,true,2,true,Madrid,Conde Orgaz-Piovera,false,1770000.0,5284.0,105891935,flat,Madrid,4,335.0,good,1239664.2406015038,high,2024-09-17
Encinar de los Reyes,padre arrupe,2,es,chalet,,,,La Moraleja,,false,1295000.0,4981.0,105892062,chalet,Madrid,4,260.0,good,1413482.142857143,medium,2024-09-17
Chamberí,calle de Joaquín María López,3,es,flat,,1,true,Madrid,Gaztambide,false,925000.0,5441.0,105892252,flat,Madrid,8,170.0,good,1240040.1756756757,low,2024-09-17
Ciudad Lineal,barrio Pueblo Nuevo,1,es,flat,true,5,true,Madrid,Pueblo Nuevo,false,420000.0,5753.0,105892319,penthouse,Madrid,2,73.0,good,584258.3493449781,low,2024-09-17
Centro,calle de Rodas,1,es,flat,false,0,false,Madrid,Lavapiés-Embajadores,false,130000.0,6500.0,105892637,flat,Madrid,1,20.0,good,769398.6464032421,low,2024-09-17
Fuencarral,"calle de Sangenjo, 8",2,es,flat,true,1,true,Madrid,La Paz,false,495000.0,5380.0,105892785,flat,Madrid,6,92.0,good,1052016.2767857143,low,2024-09-17
Centro,calle de Gonzalo de Córdoba,1,es,flat,true,0,true,San Fernando de Henares,,false,230000.0,3833.0,105892824,flat,Madrid,1,60.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,barrio Goya,2,es,flat,true,1,true,Madrid,Goya,false,1280000.0,7805.0,105893180,flat,Madrid,3,164.0,renew,1569158.038243626,low,2024-09-17
Centro,calle de Santa María,2,es,flat,false,4,true,Madrid,Huertas-Cortes,false,690000.0,6635.0,105893218,penthouse,Madrid,2,104.0,good,769398.6464032421,low,2024-09-17
Moncloa,paseo del Pintor Rosales,5,es,flat,true,5,true,Madrid,Argüelles,false,4100000.0,9951.0,105893457,flat,Madrid,5,412.0,good,1540750.6917562725,high,2024-09-17
Centro,calle del Águila,2,es,flat,true,0,false,Madrid,Palacio,false,450000.0,3750.0,105893989,flat,Madrid,2,120.0,good,769398.6464032421,low,2024-09-17
Centro,calle de Alfonso VI,1,es,flat,true,5,false,Madrid,Palacio,false,395000.0,7453.0,105894081,penthouse,Madrid,0,53.0,good,769398.6464032421,low,2024-09-17
Chamberí,barrio Vallehermoso,3,es,flat,true,7,true,Madrid,Vallehermoso,false,1350000.0,6750.0,105894988,flat,Madrid,3,200.0,good,1240040.1756756757,medium,2024-09-17
Zarzaquemada,calle Bardenas,1,es,flat,true,4,true,Leganés,Zarzaquemada,false,189000.0,2363.0,105897258,flat,Madrid,3,80.0,good,174988.88888888888,medium,2024-09-17
Villaverde,calle María Barrientos,2,es,flat,true,6,true,Madrid,Los Rosales,false,399500.0,4342.0,105897497,flat,Madrid,3,92.0,good,198885.3076923077,high,2024-09-17
Centro,calle de Juanelo,1,es,flat,true,2,true,Madrid,Lavapiés-Embajadores,false,590000.0,4370.0,105897643,flat,Madrid,5,135.0,good,769398.6464032421,low,2024-09-17
Retiro,calle de Sánchez Barcáiztegui,2,es,flat,true,3,true,Madrid,Pacífico,false,565000.0,6011.0,105897881,flat,Madrid,3,94.0,good,1033324.8743718592,low,2024-09-17
Carabanchel,calle de las Flautas,1,es,flat,true,5,true,Madrid,Pau de Carabanchel,false,193000.0,3860.0,105897970,flat,Madrid,1,50.0,good,277698.3312883436,low,2024-09-17
San Blas,avenida de Hellín,1,es,flat,true,1,false,Madrid,Hellín,false,147000.0,2410.0,105898897,flat,Madrid,3,61.0,good,493332.02898550726,low,2024-09-17
Chamartín,barrio Nueva España,3,es,flat,true,4,true,Madrid,Nueva España,false,2100000.0,4953.0,105899183,flat,Madrid,4,424.0,renew,1658541.416,high,2024-09-17
,"calle Saiz Romillo, 1",2,es,flat,true,0,true,Velilla de San Antonio,,true,220900.0,3398.0,105899312,duplex,Madrid,2,65.0,newdevelopment,,medium,2024-09-17
,"calle Saiz Romillo, 1",1,es,flat,true,2,true,Velilla de San Antonio,,true,179900.0,3998.0,105899334,flat,Madrid,1,45.0,newdevelopment,,medium,2024-09-17
Somosaguas,"avenida de los Ángeles, 13",4,es,chalet,,,,Pozuelo de Alarcón,Somosaguas,true,1083000.0,3938.0,105900230,chalet,Madrid,5,275.0,newdevelopment,1852000.0,low,2024-09-17
Somosaguas,"avenida de los Ángeles, 13",4,es,chalet,,,,Pozuelo de Alarcón,Somosaguas,true,1100000.0,4000.0,105900246,chalet,Madrid,5,275.0,newdevelopment,1852000.0,low,2024-09-17
Somosaguas,"calle Oro, 3",2,es,flat,true,1,true,Pozuelo de Alarcón,Somosaguas,true,550000.0,5189.0,105900431,flat,Madrid,2,106.0,newdevelopment,1852000.0,low,2024-09-17
Somosaguas,"calle Oro, 3",2,es,flat,true,0,true,Pozuelo de Alarcón,Somosaguas,true,505000.0,4903.0,105900439,flat,Madrid,2,103.0,newdevelopment,1852000.0,low,2024-09-17
Latina,calle de Villamanín,1,es,flat,true,0,true,Madrid,Lucero,false,269000.0,3363.0,105900860,flat,Madrid,3,80.0,good,292681.8390804598,medium,2024-09-17
Urbanizaciones,"calle Oviedo, 75",4,es,chalet,,,,Pozuelo de Alarcón,La Cabaña,true,1160000.0,4218.0,105901567,chalet,Madrid,5,275.0,,2186191.1764705884,low,2024-09-17
Villa de Vallecas,calle Muela de San Juan,1,es,flat,true,0,false,Madrid,Casco Histórico de Vallecas,false,142900.0,2646.0,105902293,flat,Madrid,2,54.0,good,309949.953125,low,2024-09-17
Centro,calle del Ave María,1,es,flat,true,1,true,Madrid,Lavapiés-Embajadores,false,299900.0,4686.0,105902661,flat,Madrid,1,64.0,good,769398.6464032421,low,2024-09-17
Latina,calle de Navalmoral de la Mata,1,es,flat,true,3,true,Madrid,Águilas,false,198500.0,2877.0,105903003,flat,Madrid,2,69.0,good,292681.8390804598,low,2024-09-17
Arganzuela,paseo de las Delicias,1,es,flat,true,2,true,Madrid,Delicias,false,366000.0,5545.0,105903011,flat,Madrid,2,66.0,good,457697.83419689117,low,2024-09-17
Los Molinos,calle Parcela C6 Los Molinos s/n,2,es,flat,true,3,true,Getafe,,true,349000.0,3921.0,105903045,flat,Madrid,2,89.0,,529807.6923076923,low,2024-09-17
Centro,calle de Alfonso VI,1,es,flat,true,5,false,Madrid,Palacio,false,395000.0,7453.0,105903180,penthouse,Madrid,1,53.0,good,769398.6464032421,low,2024-09-17
Arganzuela,ronda de Segovia,1,es,flat,false,3,true,Madrid,Imperial,false,339000.0,5468.0,105903276,flat,Madrid,3,62.0,renew,457697.83419689117,low,2024-09-17
Chamartín,barrio Nueva España,4,es,flat,true,6,true,Madrid,Nueva España,false,2600000.0,8000.0,105903492,flat,Madrid,4,325.0,good,1658541.416,high,2024-09-17
Ciudad 70,"avenida de Lisboa, 13",1,es,flat,true,5,false,Coslada,,false,116000.0,1450.0,105903514,flat,Madrid,3,80.0,renew,178633.33333333334,low,2024-09-17
Centro,calle de las Huertas,1,es,flat,false,0,true,Madrid,Huertas-Cortes,false,219000.0,7821.0,105903579,flat,Madrid,1,28.0,good,769398.6464032421,low,2024-09-17
Centro,calle de Valverde,2,es,flat,true,9,true,Madrid,Malasaña-Universidad,false,3100000.0,12157.0,105903585,penthouse,Madrid,2,255.0,good,769398.6464032421,high,2024-09-17
Retiro,calle de Cavanilles,1,es,flat,true,1,true,Madrid,Pacífico,false,450000.0,6923.0,105903602,flat,Madrid,2,65.0,good,1033324.8743718592,low,2024-09-17
Retiro,barrio Jerónimos,3,es,flat,true,4,true,Madrid,Jerónimos,false,5583715.0,12245.0,105903674,flat,Madrid,3,456.0,good,1033324.8743718592,high,2024-09-17
San Blas,avenida Séptima,2,es,flat,true,3,true,Madrid,Rejas,false,399000.0,4290.0,105903701,flat,Madrid,3,93.0,good,493332.02898550726,low,2024-09-17
Fuencarral,barrio Montecarmelo,2,es,flat,true,1,true,Madrid,Montecarmelo,false,659000.0,5272.0,105903977,flat,Madrid,3,125.0,good,1052016.2767857143,low,2024-09-17
Retiro,calle de Narváez,3,es,flat,true,2,true,Madrid,Ibiza,false,1590000.0,10000.0,105904122,flat,Madrid,3,159.0,good,1033324.8743718592,high,2024-09-17
Ciudad Lineal,calle de Torrelaguna,2,es,flat,true,1,true,Madrid,San Juan Bautista,false,415000.0,4109.0,105904445,flat,Madrid,3,101.0,good,584258.3493449781,low,2024-09-17
Tetuán,calle de Bravo Murillo,1,es,flat,true,7,true,Madrid,Cuatro Caminos,false,712000.0,7340.0,105904644,penthouse,Madrid,3,97.0,good,568637.182572614,high,2024-09-17
Ciudad Lineal,calle de la Argentina,2,es,flat,true,3,true,Madrid,Quintana,false,518000.0,3837.0,105904731,flat,Madrid,4,135.0,good,584258.3493449781,low,2024-09-17
Centro,calle de Atocha,3,es,flat,true,1,true,Madrid,Huertas-Cortes,false,839000.0,7990.0,105905532,flat,Madrid,2,105.0,good,769398.6464032421,medium,2024-09-17
Barrio de Salamanca,"calle de Rafaela Bonilla, 19",2,es,flat,true,5,true,Madrid,Guindalera,false,850000.0,4722.0,105906066,flat,Madrid,4,180.0,renew,1569158.038243626,low,2024-09-17
Barrio de Salamanca,calle de Castelló,2,es,flat,true,3,true,Madrid,Recoletos,false,1090000.0,16515.0,105907318,flat,Madrid,2,66.0,good,1569158.038243626,low,2024-09-17
Chamartín,calle de la Constancia,2,es,flat,true,2,true,Madrid,Prosperidad,false,510000.0,6071.0,105907649,flat,Madrid,2,84.0,good,1658541.416,low,2024-09-17
Centro,barrio Palacio,1,es,flat,true,2,false,Madrid,Palacio,false,445000.0,8900.0,105908097,flat,Madrid,1,50.0,good,769398.6464032421,low,2024-09-17
Centro,calle de Bailén,2,es,flat,true,0,true,Madrid,Palacio,false,650000.0,5118.0,105908593,flat,Madrid,2,127.0,good,769398.6464032421,low,2024-09-17
Centro,barrio Huertas-Cortes,1,es,flat,true,1,true,Madrid,Huertas-Cortes,false,525000.0,7095.0,105908921,flat,Madrid,1,74.0,good,769398.6464032421,low,2024-09-17
Encinar de los Reyes,Enrique Lafuente Ferrari,3,es,chalet,,,,La Moraleja,,false,1695000.0,5503.0,105910227,chalet,Madrid,4,308.0,good,1413482.142857143,high,2024-09-17
Centro,calle de Gravina,2,es,flat,false,1,false,Madrid,Chueca-Justicia,false,410000.0,6833.0,105911006,flat,Madrid,2,60.0,good,769398.6464032421,low,2024-09-17
Puente de Vallecas,calle de Julia Mediavilla,1,es,flat,true,0,false,Madrid,San Diego,false,73600.0,3874.0,105911450,studio,Madrid,0,19.0,good,213998.1403508772,low,2024-09-17
Yucatán- Las Cornisas,calle de Navaluenga,8,es,chalet,,,,Las Rozas de Madrid,Yucatán- Las Cornisas,false,3900000.0,4875.0,105912900,chalet,Madrid,6,800.0,good,1695666.6666666667,high,2024-09-17
Castillo - Campodón,Castillo - Campodón,3,es,chalet,,,,Villaviciosa de Odón,,false,990000.0,1422.0,105913171,chalet,Madrid,5,696.0,good,885019.2307692308,high,2024-09-17
Chamartín,barrio Nueva España,2,es,flat,false,1,true,Madrid,Nueva España,false,457000.0,4967.0,105913615,flat,Madrid,3,92.0,good,1658541.416,low,2024-09-17
