district,address,bathrooms_count,country,typology,exterior,floor,hasLift,municipality,neighborhood,newDevelopment,price,price_per_m2,propertyCode,propertyType,province,rooms_count,size_m2,status,avg_price_per_district,price_category,date
Villaverde,"avenida de la Felicidad, 40",2,es,flat,true,1,true,Madrid,Los Rosales,false,270000.0,2523.0,105880558,flat,Madrid,3,107.0,good,198885.3076923077,high,2024-09-17
Chamartín,calle de Puenteareas,1,es,flat,false,2,true,Madrid,Prosperidad,false,309350.0,4419.0,105880725,flat,Madrid,1,70.0,good,1658541.416,low,2024-09-17
Centro,calle de Atocha,2,es,flat,true,2,true,Madrid,Huertas-Cortes,false,765000.0,4500.0,105880822,flat,Madrid,6,170.0,good,769398.6464032421,medium,2024-09-17
Tetuán,calle Hermano Gárate,1,es,flat,true,8,true,Madrid,Cuzco-Castillejos,false,459000.0,5157.0,105881028,flat,Madrid,3,89.0,renew,568637.182572614,low,2024-09-17
Fuencarral,"calle de las Islas Bermudas, 3",2,es,flat,true,0,true,Madrid,Tres Olivos - Valverde,false,365000.0,4056.0,105881116,flat,Madrid,2,90.0,good,1052016.2767857143,low,2024-09-17
Centro,calle de Gonzalo de Córdoba,2,es,flat,true,1,true,San Fernando de Henares,,false,245000.0,4016.0,105881217,flat,Madrid,2,61.0,good,769398.6464032421,low,2024-09-17
Fuencarral,barrio Mirasierra,4,es,flat,true,,true,Madrid,Mirasierra,false,1500000.0,7500.0,105881271,penthouse,Madrid,4,200.0,good,1052016.2767857143,high,2024-09-17
Retiro,calle de Fernán González,1,es,flat,true,1,true,Madrid,Ibiza,false,750000.0,7979.0,105881429,flat,Madrid,3,94.0,renew,1033324.8743718592,low,2024-09-17
Moratalaz,calle del Camino de los Vinateros,1,es,flat,true,0,true,Madrid,Marroquina,false,165000.0,2750.0,105881496,flat,Madrid,3,60.0,good,271022.0,low,2024-09-17
Parque Boadilla,Parque Boadilla,5,es,chalet,,,,Boadilla del Monte,,false,1000000.0,1408.0,105881811,chalet,Madrid,6,710.0,renew,1346327.7777777778,low,2024-09-17
Centro,calle del Duque de Fernán Núñez,1,es,flat,false,3,false,Madrid,Lavapiés-Embajadores,false,409000.0,5453.0,105882011,flat,Madrid,2,75.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,calle de Iriarte,1,es,flat,false,1,false,Madrid,Guindalera,false,230000.0,6389.0,105882558,studio,Madrid,0,36.0,good,1569158.038243626,low,2024-09-17
Centro,calle de la Cebada,1,es,flat,true,5,false,Madrid,Palacio,false,237000.0,5925.0,105882850,flat,Madrid,1,40.0,good,769398.6464032421,low,2024-09-17
Villaverde,calle Lezo,1,es,flat,true,3,false,Madrid,Los Ángeles,false,160000.0,2540.0,105883002,flat,Madrid,3,63.0,renew,198885.3076923077,low,2024-09-17
Centro,calle de Carretas,3,es,flat,false,1,true,Madrid,Sol,false,980000.0,7259.0,105883345,flat,Madrid,3,135.0,good,769398.6464032421,high,2024-09-17
Villa de Vallecas,calle del Puerto de Lumbreras,1,es,flat,true,4,false,Madrid,Casco Histórico de Vallecas,false,132000.0,1760.0,105883533,flat,Madrid,2,75.0,good,309949.953125,low,2024-09-17
Barrio de Salamanca,calle de Alcántara,1,es,flat,false,5,true,Madrid,Goya,false,460000.0,8846.0,105884784,flat,Madrid,2,52.0,renew,1569158.038243626,low,2024-09-17
Retiro,calle de Fernán González,3,es,flat,false,0,true,Madrid,Ibiza,false,959000.0,10538.0,105885191,flat,Madrid,3,91.0,good,1033324.8743718592,medium,2024-09-17
Retiro,calle de Ibiza,2,es,flat,true,6,true,Madrid,Ibiza,false,850000.0,6693.0,105885320,flat,Madrid,3,127.0,good,1033324.8743718592,low,2024-09-17
Moratalaz,avenida del Doctor García Tapia,2,es,flat,true,3,true,Madrid,Marroquina,false,285000.0,3000.0,105885375,flat,Madrid,3,95.0,renew,271022.0,medium,2024-09-17
Rozas Centro,calle Romeral,2,es,flat,true,1,true,Las Rozas de Madrid,Casco Antiguo,false,350000.0,4667.0,105885568,duplex,Madrid,2,75.0,good,405425.53125,low,2024-09-17
Usera,calle de Marcelo Usera,1,es,flat,true,3,false,Madrid,Moscardó,false,199000.0,2653.0,105886459,flat,Madrid,2,75.0,good,260476.03773584907,low,2024-09-17
Hortaleza,calle Fondón,2,es,flat,true,1,true,Madrid,Apóstol Santiago,false,349990.0,3182.0,105886632,flat,Madrid,3,110.0,good,1239664.2406015038,low,2024-09-17
Centro,calle de Gonzalo de Córdoba,1,es,flat,true,1,true,San Fernando de Henares,,false,230000.0,4035.0,105886679,flat,Madrid,1,57.0,good,769398.6464032421,low,2024-09-17
Ciudad Lineal,"calle de Siena, 54",1,es,flat,false,0,true,Madrid,Quintana,false,246000.0,4920.0,105887140,flat,Madrid,1,50.0,good,584258.3493449781,low,2024-09-17
Valdepastores - Las Encinas,Valdepastores - Las Encinas,3,es,flat,true,1,true,Boadilla del Monte,,false,672000.0,4148.0,105887246,flat,Madrid,3,162.0,good,1268187.5,low,2024-09-17
Retiro,barrio Ibiza,2,es,flat,true,4,true,Madrid,Ibiza,false,1240000.0,10333.0,105887409,flat,Madrid,3,120.0,good,1033324.8743718592,high,2024-09-17
Arroyo de la Vega,calle de Teresa Perales,2,es,flat,true,0,true,La Moraleja,,false,1090000.0,6646.0,105887514,flat,Madrid,4,164.0,good,961625.0,high,2024-09-17
Vicálvaro,carretera Madrid a Rivas Jarama s/n,2,es,flat,true,1,true,Madrid,Los Ahijones,true,244500.0,2307.0,105888098,flat,Madrid,3,106.0,newdevelopment,376080.66346153844,low,2024-09-17
Vicálvaro,carretera Madrid a Rivas Jarama s/n,2,es,flat,true,1,true,Madrid,Los Ahijones,true,232500.0,2173.0,105888106,flat,Madrid,3,107.0,newdevelopment,376080.66346153844,low,2024-09-17
Chamartín,barrio Nueva España,3,es,flat,true,3,true,Madrid,Nueva España,false,2100000.0,8400.0,105888125,flat,Madrid,6,250.0,renew,1658541.416,high,2024-09-17
Barrio de Salamanca,calle de O'Donnell,3,es,flat,true,2,true,Madrid,Goya,false,2380000.0,11280.0,105888166,flat,Madrid,4,211.0,good,1569158.038243626,high,2024-09-17
Tetuán,calle de la Reina Mercedes,3,es,flat,true,4,true,Madrid,Cuatro Caminos,false,824000.0,5493.0,105888293,flat,Madrid,4,150.0,good,568637.182572614,high,2024-09-17
Hortaleza,avenida Juan Antonio Samaranch s/n,2,es,flat,true,7,true,Madrid,Valdebebas - Valdefuentes,true,827000.0,4982.0,105888468,flat,Madrid,2,166.0,newdevelopment,1239664.2406015038,low,2024-09-17
Casco Antiguo,Casco Antiguo,2,es,flat,true,3,true,Majadahonda,,false,345000.0,4059.0,105888874,flat,Madrid,3,85.0,good,368897.8333333333,medium,2024-09-17
Centro,calle de la Cruz,2,es,flat,true,6,true,Madrid,Sol,false,739000.0,8211.0,105889284,flat,Madrid,2,90.0,good,769398.6464032421,medium,2024-09-17
Barrio de Salamanca,calle de Lombía,2,es,flat,true,1,true,Madrid,Goya,false,845000.0,7545.0,105889305,flat,Madrid,3,112.0,good,1569158.038243626,low,2024-09-17
Las Américas,Las Américas,3,es,chalet,,,,Parla,,false,399990.0,2222.0,105889385,chalet,Madrid,4,180.0,good,381993.3333333333,medium,2024-09-17
Centro,calle de Valverde,1,es,flat,false,4,true,Madrid,Malasaña-Universidad,false,248000.0,6200.0,105890042,flat,Madrid,1,40.0,good,769398.6464032421,low,2024-09-17
San Blas,calle Luis Sánchez Polack Tip,2,es,flat,true,3,true,Madrid,Simancas,false,520000.0,4063.0,105890129,flat,Madrid,3,128.0,good,493332.02898550726,medium,2024-09-17
Arganzuela,barrio Chopera,2,es,flat,true,3,true,Madrid,Chopera,false,424000.0,4988.0,105890444,flat,Madrid,1,85.0,good,457697.83419689117,medium,2024-09-17
Chamartín,calle de López de Hoyos,3,es,flat,true,1,true,Madrid,Prosperidad,false,685000.0,4824.0,105891017,flat,Madrid,3,142.0,good,1658541.416,low,2024-09-17
Chamberí,"calle Escosura, 4",1,es,flat,false,5,true,Madrid,Arapiles,false,465000.0,7045.0,105891651,flat,Madrid,4,66.0,renew,1240040.1756756757,low,2024-09-17
Barrio de Salamanca,calle de Núñez de Balboa,5,es,flat,true,4,true,Madrid,Castellana,false,5000000.0,10395.0,105891733,flat,Madrid,6,481.0,renew,1569158.038243626,high,2024-09-17
Hortaleza,avenida del Papa Negro,4,es,chalet,,,,Madrid,Conde Orgaz-Piovera,false,1890000.0,4909.0,105891810,chalet,Madrid,5,385.0,good,1239664.2406015038,high,2024-09-17
Villa de Vallecas,calle del Puerto de Lumbreras,1,es,flat,true,4,false,Madrid,Casco Histórico de Vallecas,false,132000.0,1760.0,105892334,flat,Madrid,2,75.0,good,309949.953125,low,2024-09-17
Centro,calle de Gonzalo de Córdoba,2,es,flat,true,0,true,San Fernando de Henares,,false,245000.0,3657.0,105892457,flat,Madrid,2,67.0,good,769398.6464032421,low,2024-09-17
Centro,calle del Almendro,1,es,flat,true,4,true,Madrid,Palacio,false,383000.0,4118.0,105892511,flat,Madrid,2,93.0,good,769398.6464032421,low,2024-09-17
La Moraleja urbanización,La Moraleja urbanización,10,es,chalet,,,,La Moraleja,,false,1.85E7,7400.0,105892762,chalet,Madrid,9,2500.0,good,3082447.8260869565,high,2024-09-17
Ciudad Lineal,calle de Florencio Llorente,1,es,flat,true,0,false,Madrid,Quintana,false,225000.0,5114.0,105892886,flat,Madrid,2,44.0,good,584258.3493449781,low,2024-09-17
Moncloa,calle del Buen Suceso,2,es,flat,true,1,true,Madrid,Argüelles,false,780000.0,7500.0,105892891,flat,Madrid,4,104.0,renew,1540750.6917562725,low,2024-09-17
Arganzuela,paseo de las Delicias,2,es,flat,true,1,true,Madrid,Delicias,false,655000.0,5157.0,105892928,flat,Madrid,4,127.0,renew,457697.83419689117,high,2024-09-17
Centro,calle de la Cebada,1,es,flat,true,5,false,Madrid,Palacio,false,237000.0,5925.0,105893130,flat,Madrid,1,40.0,good,769398.6464032421,low,2024-09-17
El Arroyo - La Fuente,El Arroyo - La Fuente,2,es,flat,true,3,true,Fuenlabrada,,false,187000.0,2671.0,105893352,flat,Madrid,2,70.0,good,197360.0,medium,2024-09-17
Centro,calle de Atocha,2,es,flat,true,2,true,Madrid,Huertas-Cortes,false,765000.0,4500.0,105893451,flat,Madrid,6,170.0,good,769398.6464032421,medium,2024-09-17
Moncloa,calle Virgen de los Rosales,6,es,chalet,,,,Madrid,Aravaca,false,2280000.0,4515.0,105893822,chalet,Madrid,7,505.0,renew,1540750.6917562725,high,2024-09-17
Retiro,calle de Vandergoten,2,es,flat,true,1,true,Madrid,Pacífico,false,585000.0,4606.0,105893852,flat,Madrid,3,127.0,good,1033324.8743718592,low,2024-09-17
Barrio de Salamanca,calle de Juan Bravo,1,es,flat,false,4,true,Madrid,Lista,false,335000.0,7614.0,105894113,flat,Madrid,3,44.0,good,1569158.038243626,low,2024-09-17
Hortaleza,barrio Canillas,5,es,chalet,,,,Madrid,Canillas,false,2250000.0,5488.0,105894129,chalet,Madrid,5,410.0,good,1239664.2406015038,high,2024-09-17
Chamberí,calle de Almagro,3,es,flat,true,6,true,Madrid,Almagro,false,1950000.0,13929.0,105894394,flat,Madrid,3,140.0,good,1240040.1756756757,high,2024-09-17
Chamberí,barrio Nuevos Ministerios-Ríos Rosas,1,es,flat,true,1,true,Madrid,Nuevos Ministerios-Ríos Rosas,false,480000.0,3902.0,105894863,flat,Madrid,2,123.0,renew,1240040.1756756757,low,2024-09-17
Latina,calle Marcelino Castillo,2,es,flat,true,4,true,Madrid,Aluche,false,215000.0,2416.0,105895500,duplex,Madrid,2,89.0,good,292681.8390804598,low,2024-09-17
El Bercial,"calle Suiza, 10",5,es,chalet,,,,Getafe,,false,640000.0,1818.0,105896647,chalet,Madrid,6,352.0,good,499926.55555555556,high,2024-09-17
Alcobendas Centro,calle de la Constitución,1,es,flat,true,4,false,Alcobendas,,false,230000.0,2556.0,105896876,flat,Madrid,2,90.0,good,259588.23529411765,low,2024-09-17
Fuencarral,calle de La Masó,3,es,flat,true,6,true,Madrid,Mirasierra,false,1500000.0,4688.0,105897932,duplex,Madrid,5,320.0,good,1052016.2767857143,high,2024-09-17
Barrio de Salamanca,barrio Recoletos,2,es,flat,false,1,false,Madrid,Recoletos,false,829000.0,13159.0,105898159,flat,Madrid,2,63.0,good,1569158.038243626,low,2024-09-17
Barrio de Salamanca,barrio Recoletos,2,es,flat,false,2,true,Madrid,Recoletos,false,1789000.0,11770.0,105898331,flat,Madrid,2,152.0,good,1569158.038243626,high,2024-09-17
Chamartín,barrio Bernabéu-Hispanoamérica,3,es,flat,true,1,true,Madrid,Bernabéu-Hispanoamérica,false,1500000.0,5474.0,105898405,flat,Madrid,4,274.0,good,1658541.416,medium,2024-09-17
Carabanchel,calle Guabairo,1,es,flat,true,5,true,Madrid,Vista Alegre,false,240000.0,3117.0,105898626,flat,Madrid,3,77.0,good,277698.3312883436,low,2024-09-17
Barrio de Salamanca,calle de Hermosilla,1,es,flat,true,2,true,Madrid,Fuente del Berro,false,545000.0,10283.0,105898695,flat,Madrid,2,53.0,good,1569158.038243626,low,2024-09-17
Retiro,paseo de la Reina Cristina,1,es,flat,true,6,true,Madrid,Pacífico,false,295000.0,6556.0,105899889,flat,Madrid,1,45.0,renew,1033324.8743718592,low,2024-09-17
Parla Este,avenida del Sistema Solar,2,es,flat,true,2,true,Parla,,false,325000.0,1633.0,105900056,flat,Madrid,3,199.0,good,265677.4375,high,2024-09-17
Somosaguas,"avenida de los Ángeles, 13",4,es,chalet,,,,Pozuelo de Alarcón,Somosaguas,true,1069000.0,3887.0,105900211,chalet,Madrid,5,275.0,newdevelopment,1852000.0,low,2024-09-17
Centro,barrio Parque Mayor,1,es,flat,true,5,true,Alcorcón,Parque Mayor,false,239990.0,2823.0,105900453,flat,Madrid,3,85.0,good,769398.6464032421,low,2024-09-17
Somosaguas,"calle Oro, 3",2,es,flat,true,0,true,Pozuelo de Alarcón,Somosaguas,true,589000.0,5212.0,105900456,flat,Madrid,3,113.0,newdevelopment,1852000.0,low,2024-09-17
Ciudad Lineal,"calle de Juan Boscán, 16",1,es,flat,true,1,true,Madrid,Pueblo Nuevo,false,224900.0,3748.0,105901498,flat,Madrid,2,60.0,good,584258.3493449781,low,2024-09-17
Urbanizaciones,"calle Oviedo, 75",4,es,chalet,,,,Pozuelo de Alarcón,La Cabaña,true,1157000.0,4207.0,105901566,chalet,Madrid,5,275.0,,2186191.1764705884,low,2024-09-17
Urbanizaciones,"calle Oviedo, 75",4,es,chalet,,,,Pozuelo de Alarcón,La Cabaña,true,1276000.0,3340.0,105901580,chalet,Madrid,5,382.0,newdevelopment,2186191.1764705884,low,2024-09-17
Hortaleza,barrio Canillas,5,es,chalet,,,,Madrid,Canillas,false,2250000.0,5488.0,105901665,chalet,Madrid,5,410.0,good,1239664.2406015038,high,2024-09-17
Centro,barrio Chueca-Justicia,1,es,flat,true,4,true,Madrid,Chueca-Justicia,false,1290000.0,9149.0,105901821,flat,Madrid,3,141.0,renew,769398.6464032421,high,2024-09-17
Ciudad Lineal,calle de Juan Boscán,1,es,flat,true,1,true,Madrid,Pueblo Nuevo,false,224900.0,3748.0,105902100,flat,Madrid,2,60.0,good,584258.3493449781,low,2024-09-17
Centro,barrio Palacio,1,es,flat,true,2,false,Madrid,Palacio,false,445000.0,8396.0,105902277,flat,Madrid,1,53.0,good,769398.6464032421,low,2024-09-17
Centro,calle de Alfonso VI,1,es,flat,true,5,false,Madrid,Palacio,false,395000.0,7453.0,105902416,flat,Madrid,1,53.0,good,769398.6464032421,low,2024-09-17
Valenoso,"calle Reyes Católicos, 12",2,es,flat,false,0,true,Boadilla del Monte,,false,735000.0,4900.0,105902608,flat,Madrid,3,150.0,good,794066.6666666666,medium,2024-09-17
Chamberí,"calle de Juan de Austria, 14",1,es,flat,false,4,false,Madrid,Trafalgar,false,375000.0,9375.0,105902855,studio,Madrid,0,40.0,good,1240040.1756756757,low,2024-09-17
Carabanchel,avenida de Nuestra Señora de Fátima,1,es,flat,true,4,true,Madrid,Vista Alegre,false,244900.0,2605.0,105903407,flat,Madrid,2,94.0,good,277698.3312883436,low,2024-09-17
Chamberí,calle de Miguel Ángel,2,es,flat,true,2,false,Madrid,Almagro,false,1280000.0,8312.0,105903495,flat,Madrid,2,154.0,good,1240040.1756756757,medium,2024-09-17
Barrio de Salamanca,calle de Antonio Toledano,1,es,flat,false,3,true,Madrid,Fuente del Berro,false,299900.0,6664.0,105903815,flat,Madrid,2,45.0,good,1569158.038243626,low,2024-09-17
Moncloa,barrio Argüelles,2,es,flat,true,1,true,Madrid,Argüelles,false,2100000.0,8824.0,105903833,flat,Madrid,3,238.0,good,1540750.6917562725,high,2024-09-17
Latina,calle de Ocaña,1,es,flat,true,3,false,Madrid,Aluche,false,192000.0,2400.0,105904007,flat,Madrid,3,80.0,good,292681.8390804598,low,2024-09-17
Villa de Vallecas,calle de Fuentespina,1,es,flat,true,2,true,Madrid,Santa Eugenia,false,329900.0,3172.0,105904116,flat,Madrid,4,104.0,good,309949.953125,medium,2024-09-17
Centro,barrio Palacio,2,es,flat,true,3,false,Madrid,Palacio,false,750000.0,6250.0,105904128,flat,Madrid,3,120.0,good,769398.6464032421,medium,2024-09-17
Latina,calle San Marcelino,1,es,flat,true,3,true,Madrid,Aluche,false,215000.0,3308.0,105904181,flat,Madrid,2,65.0,good,292681.8390804598,low,2024-09-17
Fuencarral,avenida del Camino de Santiago,3,es,flat,true,6,true,Madrid,Las Tablas,false,640000.0,5614.0,105904277,flat,Madrid,3,114.0,good,1052016.2767857143,low,2024-09-17
Barrio de Salamanca,calle del Duque de Sesto,3,es,flat,true,1,true,Madrid,Goya,false,1350000.0,10465.0,105904294,flat,Madrid,2,129.0,good,1569158.038243626,low,2024-09-17
Barrio de Salamanca,calle de Hermosilla,3,es,flat,true,1,true,Madrid,Goya,false,1450000.0,12719.0,105904304,flat,Madrid,2,114.0,good,1569158.038243626,medium,2024-09-17
Barrio de Salamanca,calle de José Ortega y Gasset,2,es,flat,true,7,true,Madrid,Lista,false,1400000.0,13462.0,105904353,flat,Madrid,2,104.0,good,1569158.038243626,low,2024-09-17
Universidad - Hospital,Universidad - Hospital,4,es,chalet,,,,Fuenlabrada,,false,710000.0,2630.0,105904370,chalet,Madrid,4,270.0,good,654500.0,medium,2024-09-17
Chamartín,barrio El Viso,4,es,flat,true,1,true,Madrid,El Viso,false,3500000.0,11290.0,105904607,flat,Madrid,5,310.0,good,1658541.416,high,2024-09-17
Arganzuela,calle de Canarias,1,es,flat,false,0,true,Madrid,Palos de la Frontera,false,235000.0,4796.0,105904883,flat,Madrid,2,49.0,renew,457697.83419689117,low,2024-09-17
Barrio de Salamanca,"calle de Jorge Juan, 155",1,es,flat,true,1,true,Madrid,Fuente del Berro,false,400000.0,5714.0,105905119,flat,Madrid,3,70.0,renew,1569158.038243626,low,2024-09-17
Latina,calle de Cuart de Poblet,1,es,flat,true,1,false,Madrid,Lucero,false,199000.0,3159.0,105905276,flat,Madrid,3,63.0,good,292681.8390804598,low,2024-09-17
Centro,calle del Divino Pastor,1,es,flat,false,0,false,Madrid,Malasaña-Universidad,false,299000.0,5537.0,105905992,flat,Madrid,1,54.0,good,769398.6464032421,low,2024-09-17
Villa de Vallecas,barrio Ensanche de Vallecas - La Gavia,2,es,flat,true,3,true,Madrid,Ensanche de Vallecas - La Gavia,false,475000.0,5000.0,105906269,flat,Madrid,2,95.0,good,309949.953125,high,2024-09-17
Chamberí,barrio Almagro,2,es,flat,false,4,true,Madrid,Almagro,false,675000.0,7105.0,105907339,duplex,Madrid,2,95.0,good,1240040.1756756757,low,2024-09-17
Arroyo de la Vega,calle de Teresa Perales,2,es,flat,true,0,true,La Moraleja,,false,1090000.0,6646.0,105907645,flat,Madrid,3,164.0,good,961625.0,high,2024-09-17
Centro,ronda de Segovia,1,es,flat,true,2,true,Madrid,Palacio,false,419000.0,5442.0,105907647,flat,Madrid,3,77.0,good,769398.6464032421,low,2024-09-17
Chamartín,calle del Profesor Waksman,2,es,flat,true,10,true,Madrid,Bernabéu-Hispanoamérica,false,1300000.0,10833.0,105908558,flat,Madrid,3,120.0,good,1658541.416,low,2024-09-17
Villa de Vallecas,avenida de la Gavia,2,es,flat,true,6,true,Madrid,Ensanche de Vallecas - La Gavia,false,660000.0,3300.0,105909352,penthouse,Madrid,3,200.0,good,309949.953125,high,2024-09-17
Fuencarral,barrio Montecarmelo,3,es,flat,true,3,true,Madrid,Montecarmelo,false,920000.0,5055.0,105909388,flat,Madrid,4,182.0,renew,1052016.2767857143,low,2024-09-17
San Blas,barrio Canillejas,5,es,chalet,,,,Madrid,Canillejas,false,1350000.0,4412.0,105909743,chalet,Madrid,6,306.0,good,493332.02898550726,high,2024-09-17
Retiro,calle del Doce de Octubre,2,es,flat,true,4,true,Madrid,Ibiza,false,770000.0,5662.0,105909837,flat,Madrid,3,136.0,renew,1033324.8743718592,low,2024-09-17
Ciudad Lineal,calle de Juan Boscán,2,es,flat,true,1,false,Madrid,Pueblo Nuevo,false,280000.0,2642.0,105910013,flat,Madrid,4,106.0,renew,584258.3493449781,low,2024-09-17
Barrio de Salamanca,barrio Goya,2,es,flat,true,1,true,Madrid,Goya,false,1280000.0,7805.0,105910066,flat,Madrid,3,164.0,good,1569158.038243626,low,2024-09-17
Chamartín,calle de Zabaleta,2,es,flat,true,2,true,Madrid,Prosperidad,false,600000.0,6742.0,105910570,flat,Madrid,2,89.0,good,1658541.416,low,2024-09-17
Barrio de Salamanca,calle de Antonio Toledano,2,es,flat,true,5,true,Madrid,Fuente del Berro,false,875000.0,8178.0,105910908,flat,Madrid,4,107.0,good,1569158.038243626,low,2024-09-17
Villaverde,calle de Boetticher y Navarro,2,es,flat,true,12,true,Madrid,Los Ángeles,false,397000.0,3745.0,105911030,flat,Madrid,3,106.0,good,198885.3076923077,high,2024-09-17
Zona Monte el Pilar,calle Fuente Marcela,5,es,chalet,,,,Majadahonda,,false,1150000.0,3091.0,105911101,chalet,Madrid,5,372.0,good,1290047.0588235294,low,2024-09-17
Villa de Vallecas,barrio Santa Eugenia,2,es,flat,true,6,true,Madrid,Santa Eugenia,false,265000.0,2819.0,105911240,flat,Madrid,3,94.0,good,309949.953125,low,2024-09-17
Centro,calle de Hortaleza,1,es,flat,true,2,true,Madrid,Chueca-Justicia,false,765000.0,6071.0,105911882,flat,Madrid,2,126.0,good,769398.6464032421,medium,2024-09-17
Puente de Vallecas,"calle Río Arauca, 26",1,es,flat,true,3,true,Madrid,Portazgo,false,295000.0,4403.0,105911962,flat,Madrid,3,67.0,good,213998.1403508772,high,2024-09-17
Fuentebella-San Felix-El Leguario,calle Fuentebella,1,es,flat,true,0,true,Parla,,false,184999.0,2176.0,105912011,flat,Madrid,3,85.0,good,224348.625,low,2024-09-17
Centro,barrio Palacio,2,es,flat,true,2,true,Madrid,Palacio,false,800000.0,7619.0,105912093,flat,Madrid,3,105.0,good,769398.6464032421,medium,2024-09-17
